date,close_krw,close_usd
2026-04-09,7080114.0,4796.5
2026-04-08,7266392.0,4822.3999
2026-04-07,7277515.0,4828.5
2026-04-02,7013532.0,4651.5
2026-03-27,6765850.0,4492.0
2026-03-20,6854229.0,4570.3999
2026-03-13,7476690.0,5052.5
2026-03-06,7535434.0,5146.1001
2026-02-27,7450847.0,5230.5
2026-02-20,7339526.0,5059.2998
2026-02-13,7248755.0,5022.0
2026-02-06,7249052.0,4951.2002
2026-01-30,6726735.0,4713.8999
2026-01-23,7307052.0,4976.2002
2026-01-16,6743571.0,4588.3999
2026-01-09,6508241.0,4490.2998
2026-01-02,6190732.0,4314.3999
